"","header","digits2","digits6","digits6_des","dupli","notes","SICs","SIC_exclu","SIC","SIC_n"
"5044","SERVICES","77A Health services","770302","Other medical and health services, including veterinarians","FALSE",NA,"074, 8043, 8049, 807-9",NA,"8081","1"
"5045","SERVICES","77A Health services","770302","Other medical and health services, including veterinarians","FALSE",NA,"074, 8043, 8049, 807-9",NA,"8082","1"
"5046","SERVICES","77A Health services","770302","Other medical and health services, including veterinarians","FALSE",NA,"074, 8043, 8049, 807-9",NA,"8083","1"
"5047","SERVICES","77A Health services","770302","Other medical and health services, including veterinarians","FALSE",NA,"074, 8043, 8049, 807-9",NA,"8084","1"
"5048","SERVICES","77A Health services","770302","Other medical and health services, including veterinarians","FALSE",NA,"074, 8043, 8049, 807-9",NA,"8085","1"
"5049","SERVICES","77A Health services","770302","Other medical and health services, including veterinarians","FALSE",NA,"074, 8043, 8049, 807-9",NA,"8086","1"
"5050","SERVICES","77A Health services","770302","Other medical and health services, including veterinarians","FALSE",NA,"074, 8043, 8049, 807-9",NA,"8087","1"
"5051","SERVICES","77A Health services","770302","Other medical and health services, including veterinarians","FALSE",NA,"074, 8043, 8049, 807-9",NA,"8088","1"
"5052","SERVICES","77A Health services","770302","Other medical and health services, including veterinarians","FALSE",NA,"074, 8043, 8049, 807-9",NA,"8089","1"
"5053","SERVICES","77A Health services","770302","Other medical and health services, including veterinarians","FALSE",NA,"074, 8043, 8049, 807-9",NA,"8090","1"
"5054","SERVICES","77A Health services","770302","Other medical and health services, including veterinarians","FALSE",NA,"074, 8043, 8049, 807-9",NA,"8091","1"
"5055","SERVICES","77A Health services","770302","Other medical and health services, including veterinarians","FALSE",NA,"074, 8043, 8049, 807-9",NA,"8092","1"
"5056","SERVICES","77A Health services","770302","Other medical and health services, including veterinarians","FALSE",NA,"074, 8043, 8049, 807-9",NA,"8093","1"
"5057","SERVICES","77A Health services","770302","Other medical and health services, including veterinarians","FALSE",NA,"074, 8043, 8049, 807-9",NA,"8094","1"
"5058","SERVICES","77A Health services","770302","Other medical and health services, including veterinarians","FALSE",NA,"074, 8043, 8049, 807-9",NA,"8095","1"
"5059","SERVICES","77A Health services","770302","Other medical and health services, including veterinarians","FALSE",NA,"074, 8043, 8049, 807-9",NA,"8096","1"
"5060","SERVICES","77A Health services","770302","Other medical and health services, including veterinarians","FALSE",NA,"074, 8043, 8049, 807-9",NA,"8097","1"
"5061","SERVICES","77A Health services","770302","Other medical and health services, including veterinarians","FALSE",NA,"074, 8043, 8049, 807-9",NA,"8098","1"
"5062","SERVICES","77A Health services","770302","Other medical and health services, including veterinarians","FALSE",NA,"074, 8043, 8049, 807-9",NA,"8099","1"
"5063","SERVICES","77B Educational and social services, and membership organizations","770401","Elementary and secondary schools","FALSE",NA,"821",NA,"8210","1"
"5064","SERVICES","77B Educational and social services, and membership organizations","770401","Elementary and secondary schools","FALSE",NA,"821",NA,"8211","1"
"5065","SERVICES","77B Educational and social services, and membership organizations","770401","Elementary and secondary schools","FALSE",NA,"821",NA,"8212","1"
"5066","SERVICES","77B Educational and social services, and membership organizations","770401","Elementary and secondary schools","FALSE",NA,"821",NA,"8213","1"
"5067","SERVICES","77B Educational and social services, and membership organizations","770401","Elementary and secondary schools","FALSE",NA,"821",NA,"8214","1"
"5068","SERVICES","77B Educational and social services, and membership organizations","770401","Elementary and secondary schools","FALSE",NA,"821",NA,"8215","1"
"5069","SERVICES","77B Educational and social services, and membership organizations","770401","Elementary and secondary schools","FALSE",NA,"821",NA,"8216","1"
"5070","SERVICES","77B Educational and social services, and membership organizations","770401","Elementary and secondary schools","FALSE",NA,"821",NA,"8217","1"
"5071","SERVICES","77B Educational and social services, and membership organizations","770401","Elementary and secondary schools","FALSE",NA,"821",NA,"8218","1"
"5072","SERVICES","77B Educational and social services, and membership organizations","770401","Elementary and secondary schools","FALSE",NA,"821",NA,"8219","1"
"5073","SERVICES","77B Educational and social services, and membership organizations","770402","Colleges, universities, and professional schools","FALSE",NA,"822",NA,"8220","1"
"5074","SERVICES","77B Educational and social services, and membership organizations","770402","Colleges, universities, and professional schools","FALSE",NA,"822",NA,"8221","1"
"5075","SERVICES","77B Educational and social services, and membership organizations","770402","Colleges, universities, and professional schools","FALSE",NA,"822",NA,"8222","1"
"5076","SERVICES","77B Educational and social services, and membership organizations","770402","Colleges, universities, and professional schools","FALSE",NA,"822",NA,"8223","1"
"5077","SERVICES","77B Educational and social services, and membership organizations","770402","Colleges, universities, and professional schools","FALSE",NA,"822",NA,"8224","1"
"5078","SERVICES","77B Educational and social services, and membership organizations","770402","Colleges, universities, and professional schools","FALSE",NA,"822",NA,"8225","1"
"5079","SERVICES","77B Educational and social services, and membership organizations","770402","Colleges, universities, and professional schools","FALSE",NA,"822",NA,"8226","1"
"5080","SERVICES","77B Educational and social services, and membership organizations","770402","Colleges, universities, and professional schools","FALSE",NA,"822",NA,"8227","1"
"5081","SERVICES","77B Educational and social services, and membership organizations","770402","Colleges, universities, and professional schools","FALSE",NA,"822",NA,"8228","1"
"5082","SERVICES","77B Educational and social services, and membership organizations","770402","Colleges, universities, and professional schools","FALSE",NA,"822",NA,"8229","1"
"5083","SERVICES","77B Educational and social services, and membership organizations","770403","Private libraries, vocational schools, and educational services, n.e.c.","FALSE",NA,"823-4, 829",NA,"8230","1"
"5084","SERVICES","77B Educational and social services, and membership organizations","770403","Private libraries, vocational schools, and educational services, n.e.c.","FALSE",NA,"823-4, 829",NA,"8231","1"
"5085","SERVICES","77B Educational and social services, and membership organizations","770403","Private libraries, vocational schools, and educational services, n.e.c.","FALSE",NA,"823-4, 829",NA,"8232","1"
"5086","SERVICES","77B Educational and social services, and membership organizations","770403","Private libraries, vocational schools, and educational services, n.e.c.","FALSE",NA,"823-4, 829",NA,"8233","1"
"5087","SERVICES","77B Educational and social services, and membership organizations","770403","Private libraries, vocational schools, and educational services, n.e.c.","FALSE",NA,"823-4, 829",NA,"8234","1"
"5088","SERVICES","77B Educational and social services, and membership organizations","770403","Private libraries, vocational schools, and educational services, n.e.c.","FALSE",NA,"823-4, 829",NA,"8235","1"
"5089","SERVICES","77B Educational and social services, and membership organizations","770403","Private libraries, vocational schools, and educational services, n.e.c.","FALSE",NA,"823-4, 829",NA,"8236","1"
"5090","SERVICES","77B Educational and social services, and membership organizations","770403","Private libraries, vocational schools, and educational services, n.e.c.","FALSE",NA,"823-4, 829",NA,"8237","1"
"5091","SERVICES","77B Educational and social services, and membership organizations","770403","Private libraries, vocational schools, and educational services, n.e.c.","FALSE",NA,"823-4, 829",NA,"8238","1"
"5092","SERVICES","77B Educational and social services, and membership organizations","770403","Private libraries, vocational schools, and educational services, n.e.c.","FALSE",NA,"823-4, 829",NA,"8239","1"
"5093","SERVICES","77B Educational and social services, and membership organizations","770403","Private libraries, vocational schools, and educational services, n.e.c.","FALSE",NA,"823-4, 829",NA,"8240","1"
"5094","SERVICES","77B Educational and social services, and membership organizations","770403","Private libraries, vocational schools, and educational services, n.e.c.","FALSE",NA,"823-4, 829",NA,"8241","1"
"5095","SERVICES","77B Educational and social services, and membership organizations","770403","Private libraries, vocational schools, and educational services, n.e.c.","FALSE",NA,"823-4, 829",NA,"8242","1"
